"Plot Title: Hour4"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266540, SEN S/N: 1266540, LBL: light)","Max: Temperature, °C (LGR S/N: 1266540)","Min: Temperature, °C (LGR S/N: 1266540)","Avg: Temperature, °C (LGR S/N: 1266540)","Bad Battery (LGR S/N: 1266540)","Coupler Attached (LGR S/N: 1266540)","Host Connected (LGR S/N: 1266540)","Stopped (LGR S/N: 1266540)","End Of File (LGR S/N: 1266540)"
2110,08/06/18 09:00:00 AM,0.0,17.189,17.189,17.189,,,,,
2111,08/06/18 10:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2112,08/06/18 11:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2113,08/06/18 12:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2114,08/06/18 01:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2115,08/06/18 02:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2116,08/06/18 03:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2117,08/06/18 04:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2118,08/06/18 05:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2119,08/06/18 06:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2120,08/06/18 07:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2121,08/06/18 08:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2122,08/06/18 09:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2123,08/06/18 10:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2124,08/06/18 11:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2125,08/07/18 12:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2126,08/07/18 01:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2127,08/07/18 02:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2128,08/07/18 03:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2129,08/07/18 04:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2130,08/07/18 05:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2131,08/07/18 06:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2132,08/07/18 07:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2133,08/07/18 08:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2134,08/07/18 09:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2135,08/07/18 10:00:00 AM,0.0,17.570,17.570,17.570,,,,,
2136,08/07/18 11:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2137,08/07/18 12:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2138,08/07/18 01:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2139,08/07/18 02:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2140,08/07/18 03:00:00 PM,0.0,18.616,18.616,18.616,,,,,
2141,08/07/18 04:00:00 PM,0.0,19.092,19.092,19.092,,,,,
2142,08/07/18 05:00:00 PM,0.0,18.996,18.996,18.996,,,,,
2143,08/07/18 06:00:00 PM,0.0,18.616,18.616,18.616,,,,,
2144,08/07/18 07:00:00 PM,0.0,18.331,18.331,18.331,,,,,
2145,08/07/18 08:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2146,08/07/18 09:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2147,08/07/18 10:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2148,08/07/18 11:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2149,08/08/18 12:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2150,08/08/18 01:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2151,08/08/18 02:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2152,08/08/18 03:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2153,08/08/18 04:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2154,08/08/18 05:00:00 AM,0.0,18.140,18.140,18.140,,,,,
2155,08/08/18 06:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2156,08/08/18 07:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2157,08/08/18 08:00:00 AM,0.0,18.616,18.616,18.616,,,,,
2158,08/08/18 09:00:00 AM,0.0,18.426,18.426,18.426,,,,,
2159,08/08/18 10:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2160,08/08/18 11:00:00 AM,0.0,18.140,18.140,18.140,,,,,
2161,08/08/18 12:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2162,08/08/18 01:00:00 PM,0.0,18.331,18.331,18.331,,,,,
2163,08/08/18 02:00:00 PM,0.0,18.426,18.426,18.426,,,,,
2164,08/08/18 03:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2165,08/08/18 04:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2166,08/08/18 05:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2167,08/08/18 06:00:00 PM,0.0,18.426,18.426,18.426,,,,,
2168,08/08/18 07:00:00 PM,0.0,18.331,18.331,18.331,,,,,
2169,08/08/18 08:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2170,08/08/18 09:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2171,08/08/18 10:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2172,08/08/18 11:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2173,08/09/18 12:00:00 AM,0.0,18.331,18.331,18.331,,,,,
2174,08/09/18 01:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2175,08/09/18 02:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2176,08/09/18 03:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2177,08/09/18 04:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2178,08/09/18 05:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2179,08/09/18 06:00:00 AM,0.0,17.855,17.855,17.855,,,,,
2180,08/09/18 07:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2181,08/09/18 08:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2182,08/09/18 09:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2183,08/09/18 10:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2184,08/09/18 11:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2185,08/09/18 12:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2186,08/09/18 01:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2187,08/09/18 02:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2188,08/09/18 03:00:00 PM,0.0,18.331,18.331,18.331,,,,,
2189,08/09/18 04:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2190,08/09/18 05:00:00 PM,0.0,18.331,18.331,18.331,,,,,
2191,08/09/18 06:00:00 PM,0.0,18.426,18.426,18.426,,,,,
2192,08/09/18 07:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2193,08/09/18 08:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2194,08/09/18 09:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2195,08/09/18 10:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2196,08/09/18 11:00:00 PM,0.0,17.950,17.950,17.950,,,,,
2197,08/10/18 12:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2198,08/10/18 01:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2199,08/10/18 02:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2200,08/10/18 03:00:00 AM,0.0,18.236,18.236,18.236,,,,,
2201,08/10/18 04:00:00 AM,0.0,18.521,18.521,18.521,,,,,
2202,08/10/18 05:00:00 AM,0.0,18.711,18.711,18.711,,,,,
2203,08/10/18 06:00:00 AM,0.0,18.711,18.711,18.711,,,,,
2204,08/10/18 07:00:00 AM,0.0,18.616,18.616,18.616,,,,,
2205,08/10/18 08:00:00 AM,0.0,18.616,18.616,18.616,,,,,
2206,08/10/18 09:00:00 AM,0.0,18.426,18.426,18.426,,,,,
2207,08/10/18 10:00:00 AM,0.0,18.521,18.521,18.521,,,,,
2208,08/10/18 11:00:00 AM,0.0,18.616,18.616,18.616,,,,,
2209,08/10/18 12:00:00 PM,0.0,18.806,18.806,18.806,,,,,
2210,08/10/18 01:00:00 PM,0.0,18.806,18.806,18.806,,,,,
2211,08/10/18 02:00:00 PM,0.0,18.996,18.996,18.996,,,,,
2212,08/10/18 03:00:00 PM,0.0,19.377,19.377,19.377,,,,,
2213,08/10/18 04:00:00 PM,0.0,19.282,19.282,19.282,,,,,
2214,08/10/18 05:00:00 PM,0.0,18.996,18.996,18.996,,,,,
2215,08/10/18 06:00:00 PM,0.0,18.901,18.901,18.901,,,,,
2216,08/10/18 07:00:00 PM,0.0,18.711,18.711,18.711,,,,,
2217,08/10/18 08:00:00 PM,0.0,18.521,18.521,18.521,,,,,
2218,08/10/18 09:00:00 PM,0.0,18.236,18.236,18.236,,,,,
2219,08/10/18 10:00:00 PM,0.0,18.140,18.140,18.140,,,,,
2220,08/10/18 11:00:00 PM,0.0,18.045,18.045,18.045,,,,,
2221,08/11/18 12:00:00 AM,0.0,18.045,18.045,18.045,,,,,
2222,08/11/18 01:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2223,08/11/18 02:00:00 AM,0.0,17.950,17.950,17.950,,,,,
2224,08/11/18 03:00:00 AM,0.0,17.855,17.855,17.855,,,,,
2225,08/11/18 04:00:00 AM,0.0,17.855,17.855,17.855,,,,,
2226,08/11/18 05:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2227,08/11/18 06:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2228,08/11/18 07:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2229,08/11/18 08:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2230,08/11/18 09:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2231,08/11/18 10:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2232,08/11/18 11:00:00 AM,0.0,17.665,17.665,17.665,,,,,
2233,08/11/18 12:00:00 PM,0.0,17.665,17.665,17.665,,,,,
2234,08/11/18 01:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2235,08/11/18 02:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2236,08/11/18 03:00:00 PM,0.0,17.760,17.760,17.760,,,,,
2237,08/11/18 04:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2238,08/11/18 05:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2239,08/11/18 06:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2240,08/11/18 07:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2241,08/11/18 08:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2242,08/11/18 09:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2243,08/11/18 10:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2244,08/11/18 11:00:00 PM,0.0,17.855,17.855,17.855,,,,,
2245,08/12/18 12:00:00 AM,0.0,17.760,17.760,17.760,,,,,
2246,08/12/18 01:00:00 AM,0.0,17.665,17.665,17.665,,,,,
2247,08/12/18 02:00:00 AM,0.0,17.665,17.665,17.665,,,,,
2248,08/12/18 03:00:00 AM,0.0,17.570,17.570,17.570,,,,,
2249,08/12/18 04:00:00 AM,0.0,17.570,17.570,17.570,,,,,
2250,08/12/18 05:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2251,08/12/18 06:00:00 AM,0.0,17.475,17.475,17.475,,,,,
2252,08/12/18 07:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2253,08/12/18 08:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2254,08/12/18 09:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2255,08/12/18 10:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2256,08/12/18 11:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2257,08/12/18 12:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2258,08/12/18 01:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2259,08/12/18 02:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2260,08/12/18 03:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2261,08/12/18 04:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2262,08/12/18 05:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2263,08/12/18 06:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2264,08/12/18 07:00:00 PM,0.0,17.570,17.570,17.570,,,,,
2265,08/12/18 08:00:00 PM,0.0,17.475,17.475,17.475,,,,,
2266,08/12/18 09:00:00 PM,0.0,17.379,17.379,17.379,,,,,
2267,08/12/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2268,08/12/18 11:00:00 PM,0.0,17.284,17.284,17.284,,,,,
2269,08/13/18 12:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2270,08/13/18 01:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2271,08/13/18 02:00:00 AM,0.0,17.379,17.379,17.379,,,,,
2272,08/13/18 03:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2273,08/13/18 04:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2274,08/13/18 05:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2275,08/13/18 06:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2276,08/13/18 07:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2277,08/13/18 08:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2278,08/13/18 09:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2279,08/13/18 10:00:00 AM,0.0,17.284,17.284,17.284,,,,,
2280,08/13/18 11:00:00 AM,0.0,20.043,20.043,20.043,,,,,
2281,08/13/18 12:00:00 PM,53.8,22.621,22.621,22.621,,,,,
2282,08/13/18 01:00:00 PM,86.1,24.351,24.351,24.351,,,,,
2283,08/13/18 02:00:00 PM,495.1,22.621,22.621,22.621,,,,,
2284,08/13/18 02:04:28 PM,,,,,,Logged,,,
2285,08/13/18 02:04:29 PM,,,,,,,Logged,,
2286,08/13/18 02:04:38 PM,,,,,,,Logged,,
2287,08/13/18 02:04:49 PM,,,,,,,,Logged,Logged
