"Plot Title: TL005"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 1266565, SEN S/N: 1266565, LBL: temp)","Intensity, Lux (LGR S/N: 1266565, SEN S/N: 1266565, LBL: li)","Max: Temperature, °C (LGR S/N: 1266565)","Min: Temperature, °C (LGR S/N: 1266565)","Avg: Temperature, °C (LGR S/N: 1266565)","Bad Battery (LGR S/N: 1266565)","Coupler Attached (LGR S/N: 1266565)","Host Connected (LGR S/N: 1266565)","Stopped (LGR S/N: 1266565)","End Of File (LGR S/N: 1266565)"
1267,07/14/18 06:00:00 AM,11.819,43.1,11.819,11.819,11.819,,,,,
1268,07/14/18 07:00:00 AM,11.819,215.3,11.819,11.819,11.819,,,,,
1269,07/14/18 08:00:00 AM,11.819,871.9,11.819,11.819,11.819,,,,,
1270,07/14/18 09:00:00 AM,12.110,14466.8,12.110,12.110,12.110,,,,,
1271,07/14/18 10:00:00 AM,12.304,1377.8,12.304,12.304,12.304,,,,,
1272,07/14/18 11:00:00 AM,13.846,23422.4,13.846,13.846,13.846,,,,,
1273,07/14/18 12:00:00 PM,13.654,1808.3,13.654,13.654,13.654,,,,,
1274,07/14/18 01:00:00 PM,14.134,1119.5,14.134,14.134,14.134,,,,,
1275,07/14/18 02:00:00 PM,14.421,1076.4,14.421,14.421,14.421,,,,,
1276,07/14/18 03:00:00 PM,14.996,1550.0,14.996,14.996,14.996,,,,,
1277,07/14/18 04:00:00 PM,15.378,2152.8,15.378,15.378,15.378,,,,,
1278,07/14/18 05:00:00 PM,15.378,904.2,15.378,15.378,15.378,,,,,
1279,07/14/18 06:00:00 PM,15.951,7233.4,15.951,15.951,15.951,,,,,
1280,07/14/18 07:00:00 PM,15.569,775.0,15.569,15.569,15.569,,,,,
1281,07/14/18 08:00:00 PM,14.996,129.2,14.996,14.996,14.996,,,,,
1282,07/14/18 09:00:00 PM,14.613,0.0,14.613,14.613,14.613,,,,,
1283,07/14/18 10:00:00 PM,14.134,0.0,14.134,14.134,14.134,,,,,
1284,07/14/18 11:00:00 PM,13.846,0.0,13.846,13.846,13.846,,,,,
1285,07/15/18 12:00:00 AM,13.461,0.0,13.461,13.461,13.461,,,,,
1286,07/15/18 01:00:00 AM,13.269,0.0,13.269,13.269,13.269,,,,,
1287,07/15/18 02:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
1288,07/15/18 03:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1289,07/15/18 04:00:00 AM,12.594,0.0,12.594,12.594,12.594,,,,,
1290,07/15/18 05:00:00 AM,12.497,0.0,12.497,12.497,12.497,,,,,
1291,07/15/18 06:00:00 AM,12.304,21.5,12.304,12.304,12.304,,,,,
1292,07/15/18 07:00:00 AM,12.207,172.2,12.207,12.207,12.207,,,,,
1293,07/15/18 08:00:00 AM,12.207,818.1,12.207,12.207,12.207,,,,,
1294,07/15/18 09:00:00 AM,12.594,14466.8,12.594,12.594,12.594,,,,,
1295,07/15/18 10:00:00 AM,12.690,1334.7,12.690,12.690,12.690,,,,,
1296,07/15/18 11:00:00 AM,14.613,22044.6,14.613,14.613,14.613,,,,,
1297,07/15/18 12:00:00 PM,14.134,1722.2,14.134,14.134,14.134,,,,,
1298,07/15/18 01:00:00 PM,14.613,1076.4,14.613,14.613,14.613,,,,,
1299,07/15/18 02:00:00 PM,14.900,1033.3,14.900,14.900,14.900,,,,,
1300,07/15/18 03:00:00 PM,15.569,2238.9,15.569,15.569,15.569,,,,,
1301,07/15/18 04:00:00 PM,15.760,1636.1,15.760,15.760,15.760,,,,,
1302,07/15/18 05:00:00 PM,15.951,882.6,15.951,15.951,15.951,,,,,
1303,07/15/18 06:00:00 PM,16.523,8266.7,16.523,16.523,16.523,,,,,
1304,07/15/18 07:00:00 PM,16.141,818.1,16.141,16.141,16.141,,,,,
1305,07/15/18 08:00:00 PM,15.569,107.6,15.569,15.569,15.569,,,,,
1306,07/15/18 09:00:00 PM,15.187,0.0,15.187,15.187,15.187,,,,,
1307,07/15/18 10:00:00 PM,14.613,0.0,14.613,14.613,14.613,,,,,
1308,07/15/18 11:00:00 PM,14.230,0.0,14.230,14.230,14.230,,,,,
1309,07/16/18 12:00:00 AM,13.846,0.0,13.846,13.846,13.846,,,,,
1310,07/16/18 01:00:00 AM,13.558,0.0,13.558,13.558,13.558,,,,,
1311,07/16/18 02:00:00 AM,13.269,0.0,13.269,13.269,13.269,,,,,
1312,07/16/18 03:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
1313,07/16/18 04:00:00 AM,12.883,0.0,12.883,12.883,12.883,,,,,
1314,07/16/18 05:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1315,07/16/18 06:00:00 AM,12.497,10.8,12.497,12.497,12.497,,,,,
1316,07/16/18 07:00:00 AM,12.497,150.7,12.497,12.497,12.497,,,,,
1317,07/16/18 08:00:00 AM,12.497,1033.3,12.497,12.497,12.497,,,,,
1318,07/16/18 09:00:00 AM,12.690,2411.1,12.690,12.690,12.690,,,,,
1319,07/16/18 10:00:00 AM,13.076,1162.5,13.076,13.076,13.076,,,,,
1320,07/16/18 11:00:00 AM,14.804,19289.0,14.804,14.804,14.804,,,,,
1321,07/16/18 12:00:00 PM,14.325,1130.2,14.325,14.325,14.325,,,,,
1322,07/16/18 01:00:00 PM,14.804,882.6,14.804,14.804,14.804,,,,,
1323,07/16/18 02:00:00 PM,15.091,861.1,15.091,15.091,15.091,,,,,
1324,07/16/18 03:00:00 PM,15.569,1463.9,15.569,15.569,15.569,,,,,
1325,07/16/18 04:00:00 PM,15.951,1550.0,15.951,15.951,15.951,,,,,
1326,07/16/18 05:00:00 PM,16.141,688.9,16.141,16.141,16.141,,,,,
1327,07/16/18 06:00:00 PM,16.808,5166.7,16.808,16.808,16.808,,,,,
1328,07/16/18 07:00:00 PM,16.523,753.5,16.523,16.523,16.523,,,,,
1329,07/16/18 08:00:00 PM,16.141,64.6,16.141,16.141,16.141,,,,,
1330,07/16/18 09:00:00 PM,15.760,0.0,15.760,15.760,15.760,,,,,
1331,07/16/18 10:00:00 PM,15.378,0.0,15.378,15.378,15.378,,,,,
1332,07/16/18 11:00:00 PM,14.996,0.0,14.996,14.996,14.996,,,,,
1333,07/17/18 12:00:00 AM,14.804,0.0,14.804,14.804,14.804,,,,,
1334,07/17/18 01:00:00 AM,14.517,0.0,14.517,14.517,14.517,,,,,
1335,07/17/18 02:00:00 AM,14.230,0.0,14.230,14.230,14.230,,,,,
1336,07/17/18 03:00:00 AM,14.038,0.0,14.038,14.038,14.038,,,,,
1337,07/17/18 04:00:00 AM,13.846,0.0,13.846,13.846,13.846,,,,,
1338,07/17/18 05:00:00 AM,13.654,0.0,13.654,13.654,13.654,,,,,
1339,07/17/18 06:00:00 AM,13.461,10.8,13.461,13.461,13.461,,,,,
1340,07/17/18 07:00:00 AM,13.365,139.9,13.365,13.365,13.365,,,,,
1341,07/17/18 08:00:00 AM,13.365,1076.4,13.365,13.365,13.365,,,,,
1342,07/17/18 09:00:00 AM,14.038,13089.0,14.038,14.038,14.038,,,,,
1343,07/17/18 10:00:00 AM,13.846,1463.9,13.846,13.846,13.846,,,,,
1344,07/17/18 11:00:00 AM,14.996,3961.1,14.996,14.996,14.996,,,,,
1345,07/17/18 12:00:00 PM,14.996,1377.8,14.996,14.996,14.996,,,,,
1346,07/17/18 01:00:00 PM,15.378,1248.6,15.378,15.378,15.378,,,,,
1347,07/17/18 02:00:00 PM,15.664,1130.2,15.664,15.664,15.664,,,,,
1348,07/17/18 03:00:00 PM,16.046,1377.8,16.046,16.046,16.046,,,,,
1349,07/17/18 04:00:00 PM,16.332,1722.2,16.332,16.332,16.332,,,,,
1350,07/17/18 05:00:00 PM,16.427,925.7,16.427,16.427,16.427,,,,,
1351,07/17/18 06:00:00 PM,16.999,6544.5,16.999,16.999,16.999,,,,,
1352,07/17/18 07:00:00 PM,16.808,1033.3,16.808,16.808,16.808,,,,,
1353,07/17/18 08:00:00 PM,16.427,129.2,16.427,16.427,16.427,,,,,
1354,07/17/18 09:00:00 PM,16.141,0.0,16.141,16.141,16.141,,,,,
1355,07/17/18 10:00:00 PM,15.760,0.0,15.760,15.760,15.760,,,,,
1356,07/17/18 11:00:00 PM,15.473,0.0,15.473,15.473,15.473,,,,,
1357,07/18/18 12:00:00 AM,15.187,0.0,15.187,15.187,15.187,,,,,
1358,07/18/18 01:00:00 AM,14.900,0.0,14.900,14.900,14.900,,,,,
1359,07/18/18 02:00:00 AM,14.709,0.0,14.709,14.709,14.709,,,,,
1360,07/18/18 03:00:00 AM,14.517,0.0,14.517,14.517,14.517,,,,,
1361,07/18/18 04:00:00 AM,14.325,0.0,14.325,14.325,14.325,,,,,
1362,07/18/18 05:00:00 AM,14.134,0.0,14.134,14.134,14.134,,,,,
1363,07/18/18 06:00:00 AM,13.942,0.0,13.942,13.942,13.942,,,,,
1364,07/18/18 07:00:00 AM,13.846,279.9,13.846,13.846,13.846,,,,,
1365,07/18/18 08:00:00 AM,13.750,258.3,13.750,13.750,13.750,,,,,
1366,07/18/18 09:00:00 AM,13.654,312.2,13.654,13.654,13.654,,,,,
1367,07/18/18 10:00:00 AM,13.558,452.1,13.558,13.558,13.558,,,,,
1368,07/18/18 11:00:00 AM,13.558,645.8,13.558,13.558,13.558,,,,,
1369,07/18/18 12:00:00 PM,13.558,990.3,13.558,13.558,13.558,,,,,
1370,07/18/18 01:00:00 PM,13.654,1722.2,13.654,13.654,13.654,,,,,
1371,07/18/18 02:00:00 PM,13.846,2927.8,13.846,13.846,13.846,,,,,
1372,07/18/18 03:00:00 PM,14.038,2411.1,14.038,14.038,14.038,,,,,
1373,07/18/18 04:00:00 PM,14.134,2411.1,14.134,14.134,14.134,,,,,
1374,07/18/18 05:00:00 PM,14.230,1119.5,14.230,14.230,14.230,,,,,
1375,07/18/18 06:00:00 PM,14.804,4133.4,14.804,14.804,14.804,,,,,
1376,07/18/18 07:00:00 PM,14.804,893.4,14.804,14.804,14.804,,,,,
1377,07/18/18 08:00:00 PM,14.517,129.2,14.517,14.517,14.517,,,,,
1378,07/18/18 09:00:00 PM,14.230,0.0,14.230,14.230,14.230,,,,,
1379,07/18/18 10:00:00 PM,14.134,0.0,14.134,14.134,14.134,,,,,
1380,07/18/18 11:00:00 PM,13.942,0.0,13.942,13.942,13.942,,,,,
1381,07/19/18 12:00:00 AM,13.750,0.0,13.750,13.750,13.750,,,,,
1382,07/19/18 01:00:00 AM,13.461,0.0,13.461,13.461,13.461,,,,,
1383,07/19/18 02:00:00 AM,13.269,0.0,13.269,13.269,13.269,,,,,
1384,07/19/18 03:00:00 AM,13.076,0.0,13.076,13.076,13.076,,,,,
1385,07/19/18 04:00:00 AM,12.883,0.0,12.883,12.883,12.883,,,,,
1386,07/19/18 05:00:00 AM,12.690,0.0,12.690,12.690,12.690,,,,,
1387,07/19/18 06:00:00 AM,12.594,172.2,12.594,12.594,12.594,,,,,
1388,07/19/18 07:00:00 AM,12.594,387.5,12.594,12.594,12.594,,,,,
1389,07/19/18 08:00:00 AM,12.594,452.1,12.594,12.594,12.594,,,,,
1390,07/19/18 09:00:00 AM,12.690,947.2,12.690,12.690,12.690,,,,,
1391,07/19/18 10:00:00 AM,12.690,1054.9,12.690,12.690,12.690,,,,,
1392,07/19/18 11:00:00 AM,12.690,1463.9,12.690,12.690,12.690,,,,,
1393,07/19/18 12:00:00 PM,12.690,1205.6,12.690,12.690,12.690,,,,,
1394,07/19/18 01:00:00 PM,14.996,139.9,14.996,14.996,14.996,,,,,
1395,07/19/18 02:00:00 PM,15.473,0.0,15.473,15.473,15.473,,,,,
1396,07/19/18 03:00:00 PM,16.523,0.0,16.523,16.523,16.523,,,,,
1397,07/19/18 04:00:00 PM,17.855,0.0,17.855,17.855,17.855,,,,,
1398,07/19/18 05:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1399,07/19/18 06:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1400,07/19/18 07:00:00 PM,22.908,0.0,22.908,22.908,22.908,,,,,
1401,07/19/18 08:00:00 PM,23.966,0.0,23.966,23.966,23.966,,,,,
1402,07/19/18 09:00:00 PM,24.255,0.0,24.255,24.255,24.255,,,,,
1403,07/19/18 10:00:00 PM,24.255,0.0,24.255,24.255,24.255,,,,,
1404,07/19/18 11:00:00 PM,23.966,0.0,23.966,23.966,23.966,,,,,
1405,07/20/18 12:00:00 AM,23.677,0.0,23.677,23.677,23.677,,,,,
1406,07/20/18 01:00:00 AM,23.292,0.0,23.292,23.292,23.292,,,,,
1407,07/20/18 02:00:00 AM,22.908,0.0,22.908,22.908,22.908,,,,,
1408,07/20/18 03:00:00 AM,22.525,0.0,22.525,22.525,22.525,,,,,
1409,07/20/18 04:00:00 AM,22.238,0.0,22.238,22.238,22.238,,,,,
1410,07/20/18 05:00:00 AM,21.855,0.0,21.855,21.855,21.855,,,,,
1411,07/20/18 06:00:00 AM,21.569,0.0,21.569,21.569,21.569,,,,,
1412,07/20/18 07:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1413,07/20/18 08:00:00 AM,21.091,0.0,21.091,21.091,21.091,,,,,
1414,07/20/18 09:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1415,07/20/18 10:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1416,07/20/18 11:00:00 AM,20.805,0.0,20.805,20.805,20.805,,,,,
1417,07/20/18 12:00:00 PM,20.901,0.0,20.901,20.901,20.901,,,,,
1418,07/20/18 01:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1419,07/20/18 02:00:00 PM,19.377,0.0,19.377,19.377,19.377,,,,,
1420,07/20/18 03:00:00 PM,21.760,0.0,21.760,21.760,21.760,,,,,
1421,07/20/18 04:00:00 PM,22.333,0.0,22.333,22.333,22.333,,,,,
1422,07/20/18 05:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1423,07/20/18 06:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1424,07/20/18 07:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1425,07/20/18 08:00:00 PM,20.901,0.0,20.901,20.901,20.901,,,,,
1426,07/20/18 09:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1427,07/20/18 10:00:00 PM,20.996,0.0,20.996,20.996,20.996,,,,,
1428,07/20/18 11:00:00 PM,20.996,0.0,20.996,20.996,20.996,,,,,
1429,07/21/18 12:00:00 AM,21.091,0.0,21.091,21.091,21.091,,,,,
1430,07/21/18 01:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1431,07/21/18 02:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1432,07/21/18 03:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1433,07/21/18 04:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1434,07/21/18 05:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1435,07/21/18 06:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1436,07/21/18 07:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1437,07/21/18 08:00:00 AM,20.901,0.0,20.901,20.901,20.901,,,,,
1438,07/21/18 09:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1439,07/21/18 10:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1440,07/21/18 11:00:00 AM,20.996,0.0,20.996,20.996,20.996,,,,,
1441,07/21/18 12:00:00 PM,20.996,0.0,20.996,20.996,20.996,,,,,
1442,07/21/18 01:00:00 PM,20.996,0.0,20.996,20.996,20.996,,,,,
1443,07/21/18 02:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1444,07/21/18 03:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1445,07/21/18 04:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1446,07/21/18 05:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1447,07/21/18 06:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1448,07/21/18 07:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1449,07/21/18 08:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1450,07/21/18 09:00:00 PM,21.282,0.0,21.282,21.282,21.282,,,,,
1451,07/21/18 10:00:00 PM,21.187,0.0,21.187,21.187,21.187,,,,,
1452,07/21/18 11:00:00 PM,21.187,0.0,21.187,21.187,21.187,,,,,
1453,07/22/18 12:00:00 AM,21.187,0.0,21.187,21.187,21.187,,,,,
1454,07/22/18 01:00:00 AM,21.187,0.0,21.187,21.187,21.187,,,,,
1455,07/22/18 02:00:00 AM,21.187,0.0,21.187,21.187,21.187,,,,,
1456,07/22/18 03:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1457,07/22/18 04:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1458,07/22/18 05:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1459,07/22/18 06:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1460,07/22/18 07:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1461,07/22/18 08:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1462,07/22/18 09:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1463,07/22/18 10:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1464,07/22/18 11:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1465,07/22/18 12:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1466,07/22/18 01:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1467,07/22/18 02:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1468,07/22/18 03:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1469,07/22/18 04:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1470,07/22/18 05:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1471,07/22/18 06:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1472,07/22/18 07:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1473,07/22/18 08:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1474,07/22/18 09:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1475,07/22/18 10:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1476,07/22/18 11:00:00 PM,21.569,0.0,21.569,21.569,21.569,,,,,
1477,07/23/18 12:00:00 AM,21.569,0.0,21.569,21.569,21.569,,,,,
1478,07/23/18 01:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1479,07/23/18 02:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1480,07/23/18 03:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1481,07/23/18 04:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1482,07/23/18 05:00:00 AM,21.378,0.0,21.378,21.378,21.378,,,,,
1483,07/23/18 06:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1484,07/23/18 07:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1485,07/23/18 08:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1486,07/23/18 09:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1487,07/23/18 10:00:00 AM,21.569,0.0,21.569,21.569,21.569,,,,,
1488,07/23/18 11:00:00 AM,21.664,0.0,21.664,21.664,21.664,,,,,
1489,07/23/18 12:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1490,07/23/18 01:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1491,07/23/18 02:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1492,07/23/18 03:00:00 PM,21.569,0.0,21.569,21.569,21.569,,,,,
1493,07/23/18 04:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1494,07/23/18 05:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1495,07/23/18 06:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1496,07/23/18 07:00:00 PM,21.473,0.0,21.473,21.473,21.473,,,,,
1497,07/23/18 08:00:00 PM,21.569,0.0,21.569,21.569,21.569,,,,,
1498,07/23/18 09:00:00 PM,21.569,0.0,21.569,21.569,21.569,,,,,
1499,07/23/18 10:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1500,07/23/18 11:00:00 PM,21.664,0.0,21.664,21.664,21.664,,,,,
1501,07/24/18 12:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1502,07/24/18 01:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1503,07/24/18 02:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1504,07/24/18 03:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1505,07/24/18 04:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1506,07/24/18 05:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1507,07/24/18 06:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1508,07/24/18 07:00:00 AM,21.569,0.0,21.569,21.569,21.569,,,,,
1509,07/24/18 08:00:00 AM,21.664,0.0,21.664,21.664,21.664,,,,,
1510,07/24/18 09:00:00 AM,21.473,0.0,21.473,21.473,21.473,,,,,
1511,07/24/18 10:00:00 AM,21.664,0.0,21.664,21.664,21.664,,,,,
1512,07/24/18 11:00:00 AM,21.282,0.0,21.282,21.282,21.282,,,,,
1513,07/24/18 12:00:00 PM,21.282,0.0,21.282,21.282,21.282,,,,,
1514,07/24/18 01:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1515,07/24/18 02:00:00 PM,21.282,0.0,21.282,21.282,21.282,,,,,
1516,07/24/18 03:00:00 PM,21.378,0.0,21.378,21.378,21.378,,,,,
1517,07/24/18 04:00:00 PM,21.091,0.0,21.091,21.091,21.091,,,,,
1518,07/24/18 05:00:00 PM,20.901,0.0,20.901,20.901,20.901,,,,,
1519,07/24/18 06:00:00 PM,20.710,0.0,20.710,20.710,20.710,,,,,
1520,07/24/18 07:00:00 PM,20.615,0.0,20.615,20.615,20.615,,,,,
1521,07/24/18 08:00:00 PM,20.615,0.0,20.615,20.615,20.615,,,,,
1522,07/24/18 09:00:00 PM,20.615,0.0,20.615,20.615,20.615,,,,,
1523,07/24/18 10:00:00 PM,20.519,0.0,20.519,20.519,20.519,,,,,
1524,07/24/18 11:00:00 PM,20.519,0.0,20.519,20.519,20.519,,,,,
1525,07/25/18 12:00:00 AM,20.329,0.0,20.329,20.329,20.329,,,,,
1526,07/25/18 01:00:00 AM,20.234,0.0,20.234,20.234,20.234,,,,,
1527,07/25/18 02:00:00 AM,20.138,0.0,20.138,20.138,20.138,,,,,
1528,07/25/18 03:00:00 AM,19.948,0.0,19.948,19.948,19.948,,,,,
1529,07/25/18 04:00:00 AM,19.758,0.0,19.758,19.758,19.758,,,,,
1530,07/25/18 05:00:00 AM,19.758,0.0,19.758,19.758,19.758,,,,,
1531,07/25/18 06:00:00 AM,19.662,0.0,19.662,19.662,19.662,,,,,
1532,07/25/18 07:00:00 AM,19.662,0.0,19.662,19.662,19.662,,,,,
1533,07/25/18 08:00:00 AM,19.662,0.0,19.662,19.662,19.662,,,,,
1534,07/25/18 09:00:00 AM,19.567,0.0,19.567,19.567,19.567,,,,,
1535,07/25/18 10:00:00 AM,19.662,0.0,19.662,19.662,19.662,,,,,
1536,07/25/18 11:00:00 AM,19.853,0.0,19.853,19.853,19.853,,,,,
1537,07/25/18 12:00:00 PM,19.948,0.0,19.948,19.948,19.948,,,,,
1538,07/25/18 01:00:00 PM,19.853,0.0,19.853,19.853,19.853,,,,,
1539,07/25/18 02:00:00 PM,19.948,0.0,19.948,19.948,19.948,,,,,
1540,07/25/18 03:00:00 PM,19.758,0.0,19.758,19.758,19.758,,,,,
1541,07/25/18 04:00:00 PM,19.758,0.0,19.758,19.758,19.758,,,,,
1542,07/25/18 05:00:00 PM,19.758,0.0,19.758,19.758,19.758,,,,,
1543,07/25/18 06:00:00 PM,19.758,0.0,19.758,19.758,19.758,,,,,
1544,07/25/18 07:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1545,07/25/18 08:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1546,07/25/18 09:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1547,07/25/18 10:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1548,07/25/18 11:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1549,07/26/18 12:00:00 AM,19.377,0.0,19.377,19.377,19.377,,,,,
1550,07/26/18 01:00:00 AM,19.282,0.0,19.282,19.282,19.282,,,,,
1551,07/26/18 02:00:00 AM,19.282,0.0,19.282,19.282,19.282,,,,,
1552,07/26/18 03:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1553,07/26/18 04:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1554,07/26/18 05:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1555,07/26/18 06:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1556,07/26/18 07:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1557,07/26/18 08:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1558,07/26/18 09:00:00 AM,19.187,0.0,19.187,19.187,19.187,,,,,
1559,07/26/18 10:00:00 AM,19.282,0.0,19.282,19.282,19.282,,,,,
1560,07/26/18 11:00:00 AM,19.282,0.0,19.282,19.282,19.282,,,,,
1561,07/26/18 12:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1562,07/26/18 01:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1563,07/26/18 02:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1564,07/26/18 03:00:00 PM,19.567,0.0,19.567,19.567,19.567,,,,,
1565,07/26/18 04:00:00 PM,19.758,0.0,19.758,19.758,19.758,,,,,
1566,07/26/18 05:00:00 PM,19.472,0.0,19.472,19.472,19.472,,,,,
1567,07/26/18 06:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1568,07/26/18 07:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1569,07/26/18 08:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1570,07/26/18 09:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1571,07/26/18 10:00:00 PM,19.187,0.0,19.187,19.187,19.187,,,,,
1572,07/26/18 11:00:00 PM,19.092,0.0,19.092,19.092,19.092,,,,,
1573,07/27/18 12:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1574,07/27/18 01:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1575,07/27/18 02:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1576,07/27/18 03:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1577,07/27/18 04:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1578,07/27/18 05:00:00 AM,18.996,0.0,18.996,18.996,18.996,,,,,
1579,07/27/18 06:00:00 AM,18.996,0.0,18.996,18.996,18.996,,,,,
1580,07/27/18 07:00:00 AM,18.806,0.0,18.806,18.806,18.806,,,,,
1581,07/27/18 08:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1582,07/27/18 09:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1583,07/27/18 10:00:00 AM,18.711,0.0,18.711,18.711,18.711,,,,,
1584,07/27/18 11:00:00 AM,18.996,0.0,18.996,18.996,18.996,,,,,
