"Plot Title: sostpro"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Temp)","Intensity, Lux (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Light)","Coupler Attached (LGR S/N: 10797073)","Host Connected (LGR S/N: 10797073)","Stopped (LGR S/N: 10797073)","End Of File (LGR S/N: 10797073)"
345,06/14/18 08:00:00 PM,12.883,129.2,,,,
346,06/14/18 09:00:00 PM,12.304,10.8,,,,
347,06/14/18 10:00:00 PM,11.819,0.0,,,,
348,06/14/18 11:00:00 PM,11.334,0.0,,,,
349,06/15/18 12:00:00 AM,10.846,0.0,,,,
350,06/15/18 01:00:00 AM,10.161,0.0,,,,
351,06/15/18 02:00:00 AM,10.063,0.0,,,,
352,06/15/18 03:00:00 AM,9.768,0.0,,,,
353,06/15/18 04:00:00 AM,9.373,0.0,,,,
354,06/15/18 05:00:00 AM,8.978,0.0,,,,
355,06/15/18 06:00:00 AM,9.077,86.1,,,,
356,06/15/18 07:00:00 AM,9.866,269.1,,,,
357,06/15/18 08:00:00 AM,10.651,699.7,,,,
358,06/15/18 09:00:00 AM,11.722,1001.0,,,,
359,06/15/18 10:00:00 AM,12.787,871.9,,,,
360,06/15/18 11:00:00 AM,13.750,1377.8,,,,
361,06/15/18 12:00:00 PM,14.230,1463.9,,,,
362,06/15/18 01:00:00 PM,14.804,1980.6,,,,
363,06/15/18 02:00:00 PM,15.951,1980.6,,,,
364,06/15/18 03:00:00 PM,16.903,1302.4,,,,
365,06/15/18 04:00:00 PM,15.760,1097.9,,,,
366,06/15/18 05:00:00 PM,15.760,1722.2,,,,
367,06/15/18 06:00:00 PM,15.473,914.9,,,,
368,06/15/18 07:00:00 PM,14.900,355.2,,,,
369,06/15/18 08:00:00 PM,14.421,150.7,,,,
370,06/15/18 09:00:00 PM,14.038,10.8,,,,
371,06/15/18 10:00:00 PM,13.461,0.0,,,,
372,06/15/18 11:00:00 PM,12.980,0.0,,,,
373,06/16/18 12:00:00 AM,12.497,0.0,,,,
374,06/16/18 01:00:00 AM,12.497,0.0,,,,
375,06/16/18 02:00:00 AM,11.625,0.0,,,,
376,06/16/18 03:00:00 AM,11.139,0.0,,,,
377,06/16/18 04:00:00 AM,10.748,0.0,,,,
378,06/16/18 05:00:00 AM,9.866,0.0,,,,
379,06/16/18 06:00:00 AM,9.571,43.1,,,,
380,06/16/18 07:00:00 AM,10.161,269.1,,,,
381,06/16/18 08:00:00 AM,11.041,2927.8,,,,
382,06/16/18 09:00:00 AM,12.497,785.8,,,,
383,06/16/18 10:00:00 AM,14.134,1356.3,,,,
384,06/16/18 11:00:00 AM,16.237,2497.2,,,,
385,06/16/18 12:00:00 PM,19.092,3788.9,,,,
386,06/16/18 01:00:00 PM,20.996,4133.4,,,,
387,06/16/18 02:00:00 PM,20.996,3272.2,,,,
388,06/16/18 03:00:00 PM,21.091,2497.2,,,,
389,06/16/18 04:00:00 PM,20.710,2669.5,,,,
390,06/16/18 05:00:00 PM,20.043,1097.9,,,,
391,06/16/18 06:00:00 PM,19.472,505.9,,,,
392,06/16/18 07:00:00 PM,18.711,172.2,,,,
393,06/16/18 08:00:00 PM,17.855,43.1,,,,
394,06/16/18 09:00:00 PM,16.713,10.8,,,,
395,06/16/18 10:00:00 PM,16.046,0.0,,,,
396,06/16/18 11:00:00 PM,15.187,0.0,,,,
397,06/17/18 12:00:00 AM,14.325,0.0,,,,
398,06/17/18 01:00:00 AM,13.942,0.0,,,,
399,06/17/18 02:00:00 AM,13.461,0.0,,,,
400,06/17/18 03:00:00 AM,13.076,0.0,,,,
401,06/17/18 04:00:00 AM,12.594,0.0,,,,
402,06/17/18 05:00:00 AM,12.304,0.0,,,,
403,06/17/18 06:00:00 AM,11.916,43.1,,,,
404,06/17/18 07:00:00 AM,12.401,172.2,,,,
405,06/17/18 08:00:00 AM,13.076,796.5,,,,
406,06/17/18 09:00:00 AM,14.517,807.3,,,,
407,06/17/18 10:00:00 AM,16.618,1377.8,,,,
408,06/17/18 11:00:00 AM,18.806,2497.2,,,,
409,06/17/18 12:00:00 PM,21.855,3961.1,,,,
410,06/17/18 01:00:00 PM,23.773,4133.4,,,,
411,06/17/18 02:00:00 PM,22.717,3100.0,,,,
412,06/17/18 03:00:00 PM,22.525,2927.8,,,,
413,06/17/18 04:00:00 PM,22.238,2583.4,,,,
414,06/17/18 05:00:00 PM,22.238,1377.8,,,,
415,06/17/18 06:00:00 PM,21.473,688.9,,,,
416,06/17/18 07:00:00 PM,20.615,269.1,,,,
417,06/17/18 08:00:00 PM,19.567,53.8,,,,
418,06/17/18 09:00:00 PM,18.331,43.1,,,,
419,06/17/18 10:00:00 PM,17.665,0.0,,,,
420,06/17/18 11:00:00 PM,16.713,0.0,,,,
421,06/18/18 12:00:00 AM,16.427,0.0,,,,
422,06/18/18 01:00:00 AM,16.141,0.0,,,,
423,06/18/18 02:00:00 AM,15.473,0.0,,,,
424,06/18/18 03:00:00 AM,15.091,0.0,,,,
425,06/18/18 04:00:00 AM,14.421,0.0,,,,
426,06/18/18 05:00:00 AM,13.846,0.0,,,,
427,06/18/18 06:00:00 AM,13.558,43.1,,,,
428,06/18/18 07:00:00 AM,13.846,161.5,,,,
429,06/18/18 08:00:00 AM,14.613,549.0,,,,
430,06/18/18 09:00:00 AM,16.141,764.2,,,,
431,06/18/18 10:00:00 AM,18.140,1345.5,,,,
432,06/18/18 11:00:00 AM,20.138,2238.9,,,,
433,06/18/18 12:00:00 PM,22.717,3788.9,,,,
434,06/18/18 01:00:00 PM,25.028,3961.1,,,,
435,06/18/18 02:00:00 PM,26.683,2927.8,,,,
436,06/18/18 03:00:00 PM,25.222,2238.9,,,,
437,06/18/18 04:00:00 PM,26.097,2411.1,,,,
438,06/18/18 05:00:00 PM,24.062,958.0,,,,
439,06/18/18 06:00:00 PM,23.292,441.3,,,,
440,06/18/18 07:00:00 PM,22.142,161.5,,,,
441,06/18/18 08:00:00 PM,20.996,53.8,,,,
